module	package	prod_classname	prod_status	test_classname	test_status	test_java_path	prod_java_path
queryparser	org.apache.lucene.queryparser.flexible.standard.parser	EscapeQuerySyntaxImpl	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/flexible/standard/parser/EscapeQuerySyntaxImpl.java
queryparser		ParseException	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/flexible/standard/parser/ParseException.java
queryparser	org.apache.lucene.queryparser.flexible.standard.parser	StandardSyntaxParserConstants	MISSING				queryparser/src/java/org/apache/lucene/queryparser/flexible/standard/parser/StandardSyntaxParserConstants.java
queryparser	org.apache.lucene.queryparser.flexible.standard.parser	StandardSyntaxParser	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/flexible/standard/parser/StandardSyntaxParser.java
queryparser	org.apache.lucene.queryparser.flexible.standard.parser	StandardSyntaxParserTokenManager	MISSING				queryparser/src/java/org/apache/lucene/queryparser/flexible/standard/parser/StandardSyntaxParserTokenManager.java
queryparser	org.apache.lucene.queryparser.flexible.standard.parser	Token	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/flexible/standard/parser/Token.java
queryparser	org.apache.lucene.queryparser.flexible.standard.parser	TokenMgrError	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/flexible/standard/parser/TokenMgrError.java
queryparser	org.apache.lucene.queryparser.flexible.standard	QueryParserUtil	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/flexible/standard/QueryParserUtil.java
queryparser	org.apache.lucene.queryparser.flexible.standard	StandardQueryParser	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/flexible/standard/StandardQueryParser.java
queryparser	org.apache.lucene.queryparser.flexible.standard	CommonQueryParserConfiguration	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/flexible/standard/CommonQueryParserConfiguration.java
queryparser	org.apache.lucene.queryparser.flexible.messages	Message	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/flexible/messages/Message.java
queryparser	org.apache.lucene.queryparser.flexible.messages	NLS	IMPLEMENTED	TestNLS	MISSING	queryparser/src/test/org/apache/lucene/queryparser/flexible/messages/TestNLS.java	queryparser/src/java/org/apache/lucene/queryparser/flexible/messages/NLS.java
queryparser	org.apache.lucene.queryparser.flexible.messages	NLSException	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/flexible/messages/NLSException.java
queryparser	org.apache.lucene.queryparser.flexible.messages	MessageImpl	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/flexible/messages/MessageImpl.java
queryparser	org.apache.lucene.queryparser.flexible.core.builders	QueryBuilder	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/flexible/core/builders/QueryBuilder.java
queryparser	org.apache.lucene.queryparser.flexible.core.builders	QueryTreeBuilder	IMPLEMENTED	TestQueryTreeBuilder	MISSING	queryparser/src/test/org/apache/lucene/queryparser/flexible/core/builders/TestQueryTreeBuilder.java	queryparser/src/java/org/apache/lucene/queryparser/flexible/core/builders/QueryTreeBuilder.java
queryparser	org.apache.lucene.queryparser.flexible.core.config	ConfigurationKey	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/flexible/core/config/ConfigurationKey.java
queryparser	org.apache.lucene.queryparser.flexible.core.config	FieldConfigListener	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/flexible/core/config/FieldConfigListener.java
queryparser	org.apache.lucene.queryparser.flexible.core.config	FieldConfig	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/flexible/core/config/FieldConfig.java
queryparser	org.apache.lucene.queryparser.flexible.core.config	QueryConfigHandler	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/flexible/core/config/QueryConfigHandler.java
queryparser	org.apache.lucene.queryparser.flexible.core.config	AbstractQueryConfig	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/flexible/core/config/AbstractQueryConfig.java
queryparser	org.apache.lucene.queryparser.flexible.core.nodes	NoTokenFoundQueryNode	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/flexible/core/nodes/NoTokenFoundQueryNode.java
queryparser	org.apache.lucene.queryparser.flexible.core.nodes	ValueQueryNode	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/flexible/core/nodes/ValueQueryNode.java
queryparser	org.apache.lucene.queryparser.flexible.core.nodes	BoostQueryNode	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/flexible/core/nodes/BoostQueryNode.java
queryparser	org.apache.lucene.queryparser.flexible.core.nodes	FuzzyQueryNode	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/flexible/core/nodes/FuzzyQueryNode.java
queryparser	org.apache.lucene.queryparser.flexible.core.nodes	DeletedQueryNode	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/flexible/core/nodes/DeletedQueryNode.java
queryparser	org.apache.lucene.queryparser.flexible.core.nodes	FieldQueryNode	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/flexible/core/nodes/FieldQueryNode.java
queryparser	org.apache.lucene.queryparser.flexible.core.nodes	MatchAllDocsQueryNode	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/flexible/core/nodes/MatchAllDocsQueryNode.java
queryparser	org.apache.lucene.queryparser.flexible.core.nodes	FieldableNode	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/flexible/core/nodes/FieldableNode.java
queryparser	org.apache.lucene.queryparser.flexible.core.nodes	OpaqueQueryNode	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/flexible/core/nodes/OpaqueQueryNode.java
queryparser	org.apache.lucene.queryparser.flexible.core.nodes	BooleanQueryNode	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/flexible/core/nodes/BooleanQueryNode.java
queryparser	org.apache.lucene.queryparser.flexible.core.nodes	QueryNodeImpl	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/flexible/core/nodes/QueryNodeImpl.java
queryparser	org.apache.lucene.queryparser.flexible.core.nodes	ModifierQueryNode	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/flexible/core/nodes/ModifierQueryNode.java
queryparser	org.apache.lucene.queryparser.flexible.core.nodes	ProximityQueryNode	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/flexible/core/nodes/ProximityQueryNode.java
queryparser	org.apache.lucene.queryparser.flexible.core.nodes	AndQueryNode	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/flexible/core/nodes/AndQueryNode.java
queryparser	org.apache.lucene.queryparser.flexible.core.nodes	SlopQueryNode	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/flexible/core/nodes/SlopQueryNode.java
queryparser	org.apache.lucene.queryparser.flexible.core.nodes	AnyQueryNode	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/flexible/core/nodes/AnyQueryNode.java
queryparser	org.apache.lucene.queryparser.flexible.core.nodes	QueryNode	IMPLEMENTED	TestQueryNode	MISSING	queryparser/src/test/org/apache/lucene/queryparser/flexible/core/nodes/TestQueryNode.java	queryparser/src/java/org/apache/lucene/queryparser/flexible/core/nodes/QueryNode.java
queryparser	org.apache.lucene.queryparser.flexible.core.nodes	OrQueryNode	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/flexible/core/nodes/OrQueryNode.java
queryparser	org.apache.lucene.queryparser.flexible.core.nodes	FieldValuePairQueryNode	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/flexible/core/nodes/FieldValuePairQueryNode.java
queryparser	org.apache.lucene.queryparser.flexible.core.nodes	MatchNoDocsQueryNode	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/flexible/core/nodes/MatchNoDocsQueryNode.java
queryparser	org.apache.lucene.queryparser.flexible.core.nodes	TokenizedPhraseQueryNode	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/flexible/core/nodes/TokenizedPhraseQueryNode.java
queryparser	org.apache.lucene.queryparser.flexible.core.nodes	GroupQueryNode	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/flexible/core/nodes/GroupQueryNode.java
queryparser	org.apache.lucene.queryparser.flexible.core.nodes	PathQueryNode	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/flexible/core/nodes/PathQueryNode.java
queryparser	org.apache.lucene.queryparser.flexible.core.nodes	QuotedFieldQueryNode	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/flexible/core/nodes/QuotedFieldQueryNode.java
queryparser	org.apache.lucene.queryparser.flexible.core.nodes	PhraseSlopQueryNode	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/flexible/core/nodes/PhraseSlopQueryNode.java
queryparser	org.apache.lucene.queryparser.flexible.core.nodes	TextableQueryNode	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/flexible/core/nodes/TextableQueryNode.java
queryparser	org.apache.lucene.queryparser.flexible.core.nodes	RangeQueryNode	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/flexible/core/nodes/RangeQueryNode.java
queryparser	org.apache.lucene.queryparser.flexible.core.messages	QueryParserMessages	MISSING				queryparser/src/java/org/apache/lucene/queryparser/flexible/core/messages/QueryParserMessages.java
queryparser	org.apache.lucene.queryparser.flexible.core.processors	QueryNodeProcessorPipeline	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/flexible/core/processors/QueryNodeProcessorPipeline.java
queryparser	org.apache.lucene.queryparser.flexible.core.processors	QueryNodeProcessor	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/flexible/core/processors/QueryNodeProcessor.java
queryparser	org.apache.lucene.queryparser.flexible.core.processors	QueryNodeProcessorImpl	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/flexible/core/processors/QueryNodeProcessorImpl.java
queryparser	org.apache.lucene.queryparser.flexible.core.processors	NoChildOptimizationQueryNodeProcessor	MISSING				queryparser/src/java/org/apache/lucene/queryparser/flexible/core/processors/NoChildOptimizationQueryNodeProcessor.java
queryparser	org.apache.lucene.queryparser.flexible.core.processors	RemoveDeletedQueryNodesProcessor	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/flexible/core/processors/RemoveDeletedQueryNodesProcessor.java
queryparser	org.apache.lucene.queryparser.flexible.core	QueryNodeError	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/flexible/core/QueryNodeError.java
queryparser	org.apache.lucene.queryparser.flexible.core.parser	SyntaxParser	MISSING				queryparser/src/java/org/apache/lucene/queryparser/flexible/core/parser/SyntaxParser.java
queryparser	org.apache.lucene.queryparser.flexible.core.parser	EscapeQuerySyntax	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/flexible/core/parser/EscapeQuerySyntax.java
queryparser	org.apache.lucene.queryparser.flexible.core	QueryNodeException	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/flexible/core/QueryNodeException.java
queryparser	org.apache.lucene.queryparser.flexible.core	QueryNodeParseException	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/flexible/core/QueryNodeParseException.java
queryparser	org.apache.lucene.queryparser.flexible.core	QueryParserHelper	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/flexible/core/QueryParserHelper.java
queryparser	org.apache.lucene.queryparser.flexible.core.util	StringUtils	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/flexible/core/util/StringUtils.java
queryparser	org.apache.lucene.queryparser.flexible.core.util	UnescapedCharSequence	IMPLEMENTED	TestUnescapedCharSequence	MISSING	queryparser/src/test/org/apache/lucene/queryparser/flexible/core/util/TestUnescapedCharSequence.java	queryparser/src/java/org/apache/lucene/queryparser/flexible/core/util/UnescapedCharSequence.java
queryparser	org.apache.lucene.queryparser.flexible.core.util	QueryNodeOperation	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/flexible/core/util/QueryNodeOperation.java
queryparser	org.apache.lucene.queryparser.flexible.precedence.processors	BooleanModifiersQueryNodeProcessor	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/flexible/precedence/processors/BooleanModifiersQueryNodeProcessor.java
queryparser	org.apache.lucene.queryparser.flexible.precedence.processors	PrecedenceQueryNodeProcessorPipeline	MISSING				queryparser/src/java/org/apache/lucene/queryparser/flexible/precedence/processors/PrecedenceQueryNodeProcessorPipeline.java
queryparser	org.apache.lucene.queryparser.flexible.precedence	PrecedenceQueryParser	IMPLEMENTED	TestPrecedenceQueryParser	MISSING	queryparser/src/test/org/apache/lucene/queryparser/flexible/precedence/TestPrecedenceQueryParser.java	queryparser/src/java/org/apache/lucene/queryparser/flexible/precedence/PrecedenceQueryParser.java
queryparser	org.apache.lucene.queryparser.xml.builders	SpanNotBuilder	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/xml/builders/SpanNotBuilder.java
queryparser	org.apache.lucene.queryparser.xml.builders	UserInputQueryBuilder	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/xml/builders/UserInputQueryBuilder.java
queryparser	org.apache.lucene.queryparser.xml.builders	DisjunctionMaxQueryBuilder	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/xml/builders/DisjunctionMaxQueryBuilder.java
queryparser	org.apache.lucene.queryparser.xml.builders	SpanOrBuilder	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/xml/builders/SpanOrBuilder.java
queryparser	org.apache.lucene.queryparser.xml.builders	SpanQueryBuilder	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/xml/builders/SpanQueryBuilder.java
queryparser	org.apache.lucene.queryparser.xml.builders	ConstantScoreQueryBuilder	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/xml/builders/ConstantScoreQueryBuilder.java
queryparser	org.apache.lucene.queryparser.xml.builders	FuzzyLikeThisQueryBuilder	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/xml/builders/FuzzyLikeThisQueryBuilder.java
queryparser	org.apache.lucene.queryparser.xml.builders	PointRangeQueryBuilder	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/xml/builders/PointRangeQueryBuilder.java
queryparser	org.apache.lucene.queryparser.xml.builders	SpanTermBuilder	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/xml/builders/SpanTermBuilder.java
queryparser	org.apache.lucene.queryparser.xml.builders	SpanFirstBuilder	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/xml/builders/SpanFirstBuilder.java
queryparser	org.apache.lucene.queryparser.xml.builders	LikeThisQueryBuilder	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/xml/builders/LikeThisQueryBuilder.java
queryparser	org.apache.lucene.queryparser.xml.builders	MatchAllDocsQueryBuilder	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/xml/builders/MatchAllDocsQueryBuilder.java
queryparser	org.apache.lucene.queryparser.xml.builders	SpanOrTermsBuilder	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/xml/builders/SpanOrTermsBuilder.java
queryparser	org.apache.lucene.queryparser.xml.builders	RangeQueryBuilder	IMPLEMENTED				queryparser/src/java/org/apache/lucene/queryparser/xml/builders/RangeQueryBuilder.java
