module	kind	java_path	package	classname	fqdn	java_loc	go_basename_guess	go_match_path	status	go_loc	go_stub_score
queryparser	test	queryparser/src/test/org/apache/lucene/queryparser/flexible/core/builders/TestQueryTreeBuilder.java	org.apache.lucene.queryparser.flexible.core.builders	TestQueryTreeBuilder	org.apache.lucene.queryparser.flexible.core.builders.TestQueryTreeBuilder	64	test_query_tree_builder		MISSING	0	0
queryparser	test	queryparser/src/test/org/apache/lucene/queryparser/flexible/core/nodes/TestQueryNode.java	org.apache.lucene.queryparser.flexible.core.nodes	TestQueryNode	org.apache.lucene.queryparser.flexible.core.nodes.TestQueryNode	76	test_query_node		MISSING	0	0
queryparser	test	queryparser/src/test/org/apache/lucene/queryparser/flexible/core/util/TestUnescapedCharSequence.java	org.apache.lucene.queryparser.flexible.core.util	TestUnescapedCharSequence	org.apache.lucene.queryparser.flexible.core.util.TestUnescapedCharSequence	59	test_unescaped_char_sequence		MISSING	0	0
queryparser	test	queryparser/src/test/org/apache/lucene/queryparser/flexible/precedence/TestPrecedenceQueryParser.java	org.apache.lucene.queryparser.flexible.precedence	TestPrecedenceQueryParser	org.apache.lucene.queryparser.flexible.precedence.TestPrecedenceQueryParser	658	test_precedence_query_parser		MISSING	0	0
queryparser	test	queryparser/src/test/org/apache/lucene/queryparser/xml/TestCorePlusQueriesParser.java	org.apache.lucene.queryparser.xml	TestCorePlusQueriesParser	org.apache.lucene.queryparser.xml.TestCorePlusQueriesParser	33	test_core_plus_queries_parser		MISSING	0	0
queryparser	test	queryparser/src/test/org/apache/lucene/queryparser/xml/TestCoreParser.java	org.apache.lucene.queryparser.xml	TestCoreParser	org.apache.lucene.queryparser.xml.TestCoreParser	353	test_core_parser		MISSING	0	0
queryparser	test	queryparser/src/test/org/apache/lucene/queryparser/xml/TestCorePlusExtensionsParser.java	org.apache.lucene.queryparser.xml	TestCorePlusExtensionsParser	org.apache.lucene.queryparser.xml.TestCorePlusExtensionsParser	37	test_core_plus_extensions_parser		MISSING	0	0
queryparser	test	queryparser/src/test/org/apache/lucene/queryparser/xml/CoreParserTestIndexData.java	org.apache.lucene.queryparser.xml	CoreParserTestIndexData	org.apache.lucene.queryparser.xml.CoreParserTestIndexData	72	core_parser_test_index_data		MISSING	0	0
queryparser	test	queryparser/src/test/org/apache/lucene/queryparser/ext/ExtensionStub.java	org.apache.lucene.queryparser.ext	ExtensionStub	org.apache.lucene.queryparser.ext.ExtensionStub	30	extension_stub		MISSING	0	0
queryparser	test	queryparser/src/test/org/apache/lucene/queryparser/ext/TestExtensions.java	org.apache.lucene.queryparser.ext	TestExtensions	org.apache.lucene.queryparser.ext.TestExtensions	77	test_extensions		MISSING	0	0
queryparser	test	queryparser/src/test/org/apache/lucene/queryparser/ext/TestExtendableQueryParser.java	org.apache.lucene.queryparser.ext	TestExtendableQueryParser	org.apache.lucene.queryparser.ext.TestExtendableQueryParser	128	test_extendable_query_parser		MISSING	0	0
queryparser	test	queryparser/src/test/org/apache/lucene/queryparser/util/QueryParserTestBase.java	org.apache.lucene.queryparser.util	QueryParserTestBase	org.apache.lucene.queryparser.util.QueryParserTestBase	1378	query_parser_test_base		MISSING	0	0
replicator	prod	replicator/src/java/org/apache/lucene/replicator/nrt/Node.java	org.apache.lucene.replicator.nrt	Node	org.apache.lucene.replicator.nrt.Node	255	node	spatial/node.go	IMPLEMENTED	474	0
replicator	prod	replicator/src/java/org/apache/lucene/replicator/nrt/NodeCommunicationException.java	org.apache.lucene.replicator.nrt	NodeCommunicationException	org.apache.lucene.replicator.nrt.NodeCommunicationException	32	node_communication_exception		MISSING	0	0
replicator	prod	replicator/src/java/org/apache/lucene/replicator/nrt/ReplicaFileDeleter.java	org.apache.lucene.replicator.nrt	ReplicaFileDeleter	org.apache.lucene.replicator.nrt.ReplicaFileDeleter	91	replica_file_deleter		MISSING	0	0
replicator	prod	replicator/src/java/org/apache/lucene/replicator/nrt/PreCopyMergedSegmentWarmer.java	org.apache.lucene.replicator.nrt	PreCopyMergedSegmentWarmer	org.apache.lucene.replicator.nrt.PreCopyMergedSegmentWarmer	69	pre_copy_merged_segment_warmer		MISSING	0	0
replicator	prod	replicator/src/java/org/apache/lucene/replicator/nrt/FileMetaData.java	org.apache.lucene.replicator.nrt	FileMetaData	org.apache.lucene.replicator.nrt.FileMetaData	37	file_meta_data		MISSING	0	0
replicator	prod	replicator/src/java/org/apache/lucene/replicator/nrt/CopyJob.java	org.apache.lucene.replicator.nrt	CopyJob	org.apache.lucene.replicator.nrt.CopyJob	277	copy_job	index/copy_job.go	IMPLEMENTED	563	0
replicator	prod	replicator/src/java/org/apache/lucene/replicator/nrt/CopyOneFile.java	org.apache.lucene.replicator.nrt	CopyOneFile	org.apache.lucene.replicator.nrt.CopyOneFile	159	copy_one_file		MISSING	0	0
replicator	prod	replicator/src/java/org/apache/lucene/replicator/nrt/ReplicaNode.java	org.apache.lucene.replicator.nrt	ReplicaNode	org.apache.lucene.replicator.nrt.ReplicaNode	895	replica_node		MISSING	0	0
replicator	prod	replicator/src/java/org/apache/lucene/replicator/nrt/CopyState.java	org.apache.lucene.replicator.nrt	CopyState	org.apache.lucene.replicator.nrt.CopyState	50	copy_state		MISSING	0	0
replicator	prod	replicator/src/java/org/apache/lucene/replicator/nrt/SegmentInfosSearcherManager.java	org.apache.lucene.replicator.nrt	SegmentInfosSearcherManager	org.apache.lucene.replicator.nrt.SegmentInfosSearcherManager	146	segment_infos_searcher_manager		MISSING	0	0
replicator	prod	replicator/src/java/org/apache/lucene/replicator/nrt/PrimaryNode.java	org.apache.lucene.replicator.nrt	PrimaryNode	org.apache.lucene.replicator.nrt.PrimaryNode	385	primary_node		MISSING	0	0
replicator	test	replicator/src/test/org/apache/lucene/replicator/nrt/TestStressNRTReplication.java	org.apache.lucene.replicator.nrt	TestStressNRTReplication	org.apache.lucene.replicator.nrt.TestStressNRTReplication	1384	test_stress_nrt_replication		MISSING	0	0
replicator	test	replicator/src/test/org/apache/lucene/replicator/nrt/SimpleTransLog.java	org.apache.lucene.replicator.nrt	SimpleTransLog	org.apache.lucene.replicator.nrt.SimpleTransLog	251	simple_trans_log		MISSING	0	0
replicator	test	replicator/src/test/org/apache/lucene/replicator/nrt/TestSimpleServer.java	org.apache.lucene.replicator.nrt	TestSimpleServer	org.apache.lucene.replicator.nrt.TestSimpleServer	404	test_simple_server		MISSING	0	0
replicator	test	replicator/src/test/org/apache/lucene/replicator/nrt/NodeProcess.java	org.apache.lucene.replicator.nrt	NodeProcess	org.apache.lucene.replicator.nrt.NodeProcess	290	node_process		MISSING	0	0
replicator	test	replicator/src/test/org/apache/lucene/replicator/nrt/SimpleReplicaNode.java	org.apache.lucene.replicator.nrt	SimpleReplicaNode	org.apache.lucene.replicator.nrt.SimpleReplicaNode	404	simple_replica_node		MISSING	0	0
replicator	test	replicator/src/test/org/apache/lucene/replicator/nrt/Connection.java	org.apache.lucene.replicator.nrt	Connection	org.apache.lucene.replicator.nrt.Connection	59	connection		MISSING	0	0
replicator	test	replicator/src/test/org/apache/lucene/replicator/nrt/Jobs.java	org.apache.lucene.replicator.nrt	Jobs	org.apache.lucene.replicator.nrt.Jobs	168	jobs		MISSING	0	0
replicator	test	replicator/src/test/org/apache/lucene/replicator/nrt/TestNRTReplication.java	org.apache.lucene.replicator.nrt	TestNRTReplication	org.apache.lucene.replicator.nrt.TestNRTReplication	1000	test_nrt_replication		MISSING	0	0
replicator	test	replicator/src/test/org/apache/lucene/replicator/nrt/ThreadPumper.java	org.apache.lucene.replicator.nrt	ThreadPumper	org.apache.lucene.replicator.nrt.ThreadPumper	69	thread_pumper		MISSING	0	0
replicator	test	replicator/src/test/org/apache/lucene/replicator/nrt/SimplePrimaryNode.java	org.apache.lucene.replicator.nrt	SimplePrimaryNode	org.apache.lucene.replicator.nrt.SimplePrimaryNode	890	simple_primary_node		MISSING	0	0
replicator	test	replicator/src/test/org/apache/lucene/replicator/nrt/SimpleCopyJob.java	org.apache.lucene.replicator.nrt	SimpleCopyJob	org.apache.lucene.replicator.nrt.SimpleCopyJob	304	simple_copy_job		MISSING	0	0
sandbox	prod	sandbox/src/java/org/apache/lucene/sandbox/document/BigIntegerPoint.java	org.apache.lucene.sandbox.document	BigIntegerPoint	org.apache.lucene.sandbox.document.BigIntegerPoint	273	big_integer_point	sandbox/document/document.go	IMPLEMENTED	175	0
sandbox	prod	sandbox/src/java/org/apache/lucene/sandbox/document/DoublePointMultiRangeBuilder.java	org.apache.lucene.sandbox.document	DoublePointMultiRangeBuilder	org.apache.lucene.sandbox.document.DoublePointMultiRangeBuilder	55	double_point_multi_range_builder	sandbox/document/document.go	IMPLEMENTED	175	0
sandbox	prod	sandbox/src/java/org/apache/lucene/sandbox/document/LongPointMultiRangeBuilder.java	org.apache.lucene.sandbox.document	LongPointMultiRangeBuilder	org.apache.lucene.sandbox.document.LongPointMultiRangeBuilder	55	long_point_multi_range_builder	sandbox/document/document.go	IMPLEMENTED	175	0
sandbox	prod	sandbox/src/java/org/apache/lucene/sandbox/document/HalfFloatPoint.java	org.apache.lucene.sandbox.document	HalfFloatPoint	org.apache.lucene.sandbox.document.HalfFloatPoint	441	half_float_point	sandbox/document/document.go	IMPLEMENTED	175	0
sandbox	prod	sandbox/src/java/org/apache/lucene/sandbox/document/LatLonBoundingBox.java	org.apache.lucene.sandbox.document	LatLonBoundingBox	org.apache.lucene.sandbox.document.LatLonBoundingBox	279	lat_lon_bounding_box	sandbox/document/document.go	IMPLEMENTED	175	0
sandbox	prod	sandbox/src/java/org/apache/lucene/sandbox/document/FloatPointMultiRangeBuilder.java	org.apache.lucene.sandbox.document	FloatPointMultiRangeBuilder	org.apache.lucene.sandbox.document.FloatPointMultiRangeBuilder	55	float_point_multi_range_builder	sandbox/document/document.go	IMPLEMENTED	175	0
sandbox	prod	sandbox/src/java/org/apache/lucene/sandbox/document/FloatPointNearestNeighbor.java	org.apache.lucene.sandbox.document	FloatPointNearestNeighbor	org.apache.lucene.sandbox.document.FloatPointNearestNeighbor	335	float_point_nearest_neighbor	sandbox/document/document.go	IMPLEMENTED	175	0
sandbox	prod	sandbox/src/java/org/apache/lucene/sandbox/document/IntPointMultiRangeBuilder.java	org.apache.lucene.sandbox.document	IntPointMultiRangeBuilder	org.apache.lucene.sandbox.document.IntPointMultiRangeBuilder	55	int_point_multi_range_builder	sandbox/document/document.go	IMPLEMENTED	175	0
sandbox	prod	sandbox/src/java/org/apache/lucene/sandbox/search/AggregatedQueryLeafProfilerResult.java	org.apache.lucene.sandbox.search	AggregatedQueryLeafProfilerResult	org.apache.lucene.sandbox.search.AggregatedQueryLeafProfilerResult	80	aggregated_query_leaf_profiler_result	sandbox/search/search.go	IMPLEMENTED	253	0
sandbox	prod	sandbox/src/java/org/apache/lucene/sandbox/search/ProfilerCollectorResult.java	org.apache.lucene.sandbox.search	ProfilerCollectorResult	org.apache.lucene.sandbox.search.ProfilerCollectorResult	75	profiler_collector_result	sandbox/search/search.go	IMPLEMENTED	253	0
sandbox	prod	sandbox/src/java/org/apache/lucene/sandbox/search/QueryProfilerWeight.java	org.apache.lucene.sandbox.search	QueryProfilerWeight	org.apache.lucene.sandbox.search.QueryProfilerWeight	110	query_profiler_weight		MISSING	0	0
sandbox	prod	sandbox/src/java/org/apache/lucene/sandbox/search/ProfilerCollectorWrapper.java	org.apache.lucene.sandbox.search	ProfilerCollectorWrapper	org.apache.lucene.sandbox.search.ProfilerCollectorWrapper	86	profiler_collector_wrapper		MISSING	0	0
sandbox	prod	sandbox/src/java/org/apache/lucene/sandbox/search/PhraseWildcardQuery.java	org.apache.lucene.sandbox.search	PhraseWildcardQuery	org.apache.lucene.sandbox.search.PhraseWildcardQuery	1109	phrase_wildcard_query	sandbox/search/search.go	IMPLEMENTED	253	0
sandbox	prod	sandbox/src/java/org/apache/lucene/sandbox/search/SortedNumericDocValuesMultiRangeQuery.java	org.apache.lucene.sandbox.search	SortedNumericDocValuesMultiRangeQuery	org.apache.lucene.sandbox.search.SortedNumericDocValuesMultiRangeQuery	282	sorted_numeric_doc_values_multi_range_query	sandbox/search/search.go	IMPLEMENTED	253	0
sandbox	prod	sandbox/src/java/org/apache/lucene/sandbox/search/TokenStreamToTermAutomatonQuery.java	org.apache.lucene.sandbox.search	TokenStreamToTermAutomatonQuery	org.apache.lucene.sandbox.search.TokenStreamToTermAutomatonQuery	114	token_stream_to_term_automaton_query	sandbox/search/search.go	IMPLEMENTED	253	0
sandbox	prod	sandbox/src/java/org/apache/lucene/sandbox/search/QueryProfilerBreakdown.java	org.apache.lucene.sandbox.search	QueryProfilerBreakdown	org.apache.lucene.sandbox.search.QueryProfilerBreakdown	103	query_profiler_breakdown		MISSING	0	0
sandbox	prod	sandbox/src/java/org/apache/lucene/sandbox/search/QueryProfilerTimer.java	org.apache.lucene.sandbox.search	QueryProfilerTimer	org.apache.lucene.sandbox.search.QueryProfilerTimer	120	query_profiler_timer		MISSING	0	0
sandbox	prod	sandbox/src/java/org/apache/lucene/sandbox/search/QueryProfilerScorer.java	org.apache.lucene.sandbox.search	QueryProfilerScorer	org.apache.lucene.sandbox.search.QueryProfilerScorer	188	query_profiler_scorer		MISSING	0	0
sandbox	prod	sandbox/src/java/org/apache/lucene/sandbox/search/ProfilerCollector.java	org.apache.lucene.sandbox.search	ProfilerCollector	org.apache.lucene.sandbox.search.ProfilerCollector	116	profiler_collector	sandbox/search/search.go	IMPLEMENTED	253	0
sandbox	prod	sandbox/src/java/org/apache/lucene/sandbox/search/QueryLeafProfilerThreadAggregator.java	org.apache.lucene.sandbox.search	QueryLeafProfilerThreadAggregator	org.apache.lucene.sandbox.search.QueryLeafProfilerThreadAggregator	74	query_leaf_profiler_thread_aggregator		MISSING	0	0
sandbox	prod	sandbox/src/java/org/apache/lucene/sandbox/search/CoveringQuery.java	org.apache.lucene.sandbox.search	CoveringQuery	org.apache.lucene.sandbox.search.CoveringQuery	260	covering_query	sandbox/search/search.go	IMPLEMENTED	253	0
sandbox	prod	sandbox/src/java/org/apache/lucene/sandbox/search/CoveringScorer.java	org.apache.lucene.sandbox.search	CoveringScorer	org.apache.lucene.sandbox.search.CoveringScorer	228	covering_scorer		MISSING	0	0
sandbox	prod	sandbox/src/java/org/apache/lucene/sandbox/search/MultiRangeQuery.java	org.apache.lucene.sandbox.search	MultiRangeQuery	org.apache.lucene.sandbox.search.MultiRangeQuery	771	multi_range_query	sandbox/search/search.go	IMPLEMENTED	253	0
sandbox	prod	sandbox/src/java/org/apache/lucene/sandbox/search/CombinedFieldQuery.java	org.apache.lucene.sandbox.search	CombinedFieldQuery	org.apache.lucene.sandbox.search.CombinedFieldQuery	498	combined_field_query	search/combined_field_query.go	IMPLEMENTED	185	0
sandbox	prod	sandbox/src/java/org/apache/lucene/sandbox/search/TermAutomatonScorer.java	org.apache.lucene.sandbox.search	TermAutomatonScorer	org.apache.lucene.sandbox.search.TermAutomatonScorer	407	term_automaton_scorer		MISSING	0	0
sandbox	prod	sandbox/src/java/org/apache/lucene/sandbox/search/TermAutomatonQuery.java	org.apache.lucene.sandbox.search	TermAutomatonQuery	org.apache.lucene.sandbox.search.TermAutomatonQuery	585	term_automaton_query	sandbox/search/search.go	IMPLEMENTED	253	0
sandbox	prod	sandbox/src/java/org/apache/lucene/sandbox/search/SortedSetDocValuesMultiRangeQuery.java	org.apache.lucene.sandbox.search	SortedSetDocValuesMultiRangeQuery	org.apache.lucene.sandbox.search.SortedSetDocValuesMultiRangeQuery	259	sorted_set_doc_values_multi_range_query	sandbox/search/search.go	IMPLEMENTED	253	0
sandbox	prod	sandbox/src/java/org/apache/lucene/sandbox/search/MultiNormsLeafSimScorer.java	org.apache.lucene.sandbox.search	MultiNormsLeafSimScorer	org.apache.lucene.sandbox.search.MultiNormsLeafSimScorer	178	multi_norms_leaf_sim_scorer		MISSING	0	0
sandbox	prod	sandbox/src/java/org/apache/lucene/sandbox/search/QueryLeafProfilerBreakdown.java	org.apache.lucene.sandbox.search	QueryLeafProfilerBreakdown	org.apache.lucene.sandbox.search.QueryLeafProfilerBreakdown	90	query_leaf_profiler_breakdown	sandbox/search/search.go	IMPLEMENTED	253	0
sandbox	prod	sandbox/src/java/org/apache/lucene/sandbox/search/QueryProfilerTimingType.java	org.apache.lucene.sandbox.search	QueryProfilerTimingType	org.apache.lucene.sandbox.search.QueryProfilerTimingType	53	query_profiler_timing_type	sandbox/search/search.go	IMPLEMENTED	253	0
sandbox	prod	sandbox/src/java/org/apache/lucene/sandbox/search/DocValuesMultiRangeQuery.java	org.apache.lucene.sandbox.search	DocValuesMultiRangeQuery	org.apache.lucene.sandbox.search.DocValuesMultiRangeQuery	189	doc_values_multi_range_query	sandbox/search/search.go	IMPLEMENTED	253	0
sandbox	prod	sandbox/src/java/org/apache/lucene/sandbox/search/ProfilerCollectorManager.java	org.apache.lucene.sandbox.search	ProfilerCollectorManager	org.apache.lucene.sandbox.search.ProfilerCollectorManager	68	profiler_collector_manager	sandbox/search/search.go	IMPLEMENTED	253	0
sandbox	prod	sandbox/src/java/org/apache/lucene/sandbox/search/QueryProfilerIndexSearcher.java	org.apache.lucene.sandbox.search	QueryProfilerIndexSearcher	org.apache.lucene.sandbox.search.QueryProfilerIndexSearcher	82	query_profiler_index_searcher	sandbox/search/search.go	IMPLEMENTED	253	0
sandbox	prod	sandbox/src/java/org/apache/lucene/sandbox/search/LargeNumHitsTopDocsCollector.java	org.apache.lucene.sandbox.search	LargeNumHitsTopDocsCollector	org.apache.lucene.sandbox.search.LargeNumHitsTopDocsCollector	168	large_num_hits_top_docs_collector	sandbox/search/search.go	IMPLEMENTED	253	0
sandbox	prod	sandbox/src/java/org/apache/lucene/sandbox/search/QueryProfilerResult.java	org.apache.lucene.sandbox.search	QueryProfilerResult	org.apache.lucene.sandbox.search.QueryProfilerResult	99	query_profiler_result	sandbox/search/search.go	IMPLEMENTED	253	0
sandbox	prod	sandbox/src/java/org/apache/lucene/sandbox/search/QueryProfilerTree.java	org.apache.lucene.sandbox.search	QueryProfilerTree	org.apache.lucene.sandbox.search.QueryProfilerTree	217	query_profiler_tree		MISSING	0	0
sandbox	prod	sandbox/src/java/org/apache/lucene/sandbox/queries/FuzzyLikeThisQuery.java	org.apache.lucene.sandbox.queries	FuzzyLikeThisQuery	org.apache.lucene.sandbox.queries.FuzzyLikeThisQuery	381	fuzzy_like_this_query	sandbox/queries/fuzzy_like_this_query.go	IMPLEMENTED	45	1
sandbox	prod	sandbox/src/java/org/apache/lucene/sandbox/codecs/quantization/SampleReader.java	org.apache.lucene.sandbox.codecs.quantization	SampleReader	org.apache.lucene.sandbox.codecs.quantization.SampleReader	133	sample_reader	sandbox/codecs/quantization/quantization.go	IMPLEMENTED	109	0
sandbox	prod	sandbox/src/java/org/apache/lucene/sandbox/codecs/quantization/KMeans.java	org.apache.lucene.sandbox.codecs.quantization	KMeans	org.apache.lucene.sandbox.codecs.quantization.KMeans	390	k_means	sandbox/codecs/quantization/quantization.go	IMPLEMENTED	109	0
sandbox	prod	sandbox/src/java/org/apache/lucene/sandbox/codecs/idversion/IDVersionPostingsWriter.java	org.apache.lucene.sandbox.codecs.idversion	IDVersionPostingsWriter	org.apache.lucene.sandbox.codecs.idversion.IDVersionPostingsWriter	190	id_version_postings_writer		MISSING	0	0
sandbox	prod	sandbox/src/java/org/apache/lucene/sandbox/codecs/idversion/VersionBlockTreeTermsWriter.java	org.apache.lucene.sandbox.codecs.idversion	VersionBlockTreeTermsWriter	org.apache.lucene.sandbox.codecs.idversion.VersionBlockTreeTermsWriter	932	version_block_tree_terms_writer	sandbox/codecs/idversion/idversion.go	IMPLEMENTED	37	1
sandbox	prod	sandbox/src/java/org/apache/lucene/sandbox/codecs/idversion/IDVersionPostingsFormat.java	org.apache.lucene.sandbox.codecs.idversion	IDVersionPostingsFormat	org.apache.lucene.sandbox.codecs.idversion.IDVersionPostingsFormat	131	id_version_postings_format	sandbox/codecs/idversion/idversion.go	IMPLEMENTED	37	0
sandbox	prod	sandbox/src/java/org/apache/lucene/sandbox/codecs/idversion/IDVersionTermState.java	org.apache.lucene.sandbox.codecs.idversion	IDVersionTermState	org.apache.lucene.sandbox.codecs.idversion.IDVersionTermState	40	id_version_term_state		MISSING	0	0
sandbox	prod	sandbox/src/java/org/apache/lucene/sandbox/codecs/idversion/SinglePostingsEnum.java	org.apache.lucene.sandbox.codecs.idversion	SinglePostingsEnum	org.apache.lucene.sandbox.codecs.idversion.SinglePostingsEnum	101	single_postings_enum	index/postings_enum.go	IMPLEMENTED	258	0
sandbox	prod	sandbox/src/java/org/apache/lucene/sandbox/codecs/idversion/SingleDocsEnum.java	org.apache.lucene.sandbox.codecs.idversion	SingleDocsEnum	org.apache.lucene.sandbox.codecs.idversion.SingleDocsEnum	89	single_docs_enum		MISSING	0	0
sandbox	prod	sandbox/src/java/org/apache/lucene/sandbox/codecs/idversion/IDVersionSegmentTermsEnum.java	org.apache.lucene.sandbox.codecs.idversion	IDVersionSegmentTermsEnum	org.apache.lucene.sandbox.codecs.idversion.IDVersionSegmentTermsEnum	1193	id_version_segment_terms_enum	sandbox/codecs/idversion/idversion.go	IMPLEMENTED	37	1
sandbox	prod	sandbox/src/java/org/apache/lucene/sandbox/codecs/idversion/IDVersionSegmentTermsEnumFrame.java	org.apache.lucene.sandbox.codecs.idversion	IDVersionSegmentTermsEnumFrame	org.apache.lucene.sandbox.codecs.idversion.IDVersionSegmentTermsEnumFrame	689	id_version_segment_terms_enum_frame		MISSING	0	0
sandbox	prod	sandbox/src/java/org/apache/lucene/sandbox/codecs/idversion/VersionFieldReader.java	org.apache.lucene.sandbox.codecs.idversion	VersionFieldReader	org.apache.lucene.sandbox.codecs.idversion.VersionFieldReader	187	version_field_reader		MISSING	0	0
sandbox	prod	sandbox/src/java/org/apache/lucene/sandbox/codecs/idversion/IDVersionPostingsReader.java	org.apache.lucene.sandbox.codecs.idversion	IDVersionPostingsReader	org.apache.lucene.sandbox.codecs.idversion.IDVersionPostingsReader	108	id_version_postings_reader		MISSING	0	0
sandbox	prod	sandbox/src/java/org/apache/lucene/sandbox/codecs/idversion/VersionBlockTreeTermsReader.java	org.apache.lucene.sandbox.codecs.idversion	VersionBlockTreeTermsReader	org.apache.lucene.sandbox.codecs.idversion.VersionBlockTreeTermsReader	258	version_block_tree_terms_reader	sandbox/codecs/idversion/idversion.go	IMPLEMENTED	37	1
sandbox	prod	sandbox/src/java/org/apache/lucene/sandbox/index/MergeOnFlushMergePolicy.java	org.apache.lucene.sandbox.index	MergeOnFlushMergePolicy	org.apache.lucene.sandbox.index.MergeOnFlushMergePolicy	90	merge_on_flush_merge_policy	sandbox/index/merge_on_flush_merge_policy.go	STUB	17	2
sandbox	prod	sandbox/src/java/org/apache/lucene/sandbox/facet/plain/histograms/HistogramCollectorManager.java	org.apache.lucene.sandbox.facet.plain.histograms	HistogramCollectorManager	org.apache.lucene.sandbox.facet.plain.histograms.HistogramCollectorManager	102	histogram_collector_manager	sandbox/facet/plain/histograms/histograms.go	STUB	18	2
sandbox	prod	sandbox/src/java/org/apache/lucene/sandbox/facet/plain/histograms/HistogramCollector.java	org.apache.lucene.sandbox.facet.plain.histograms	HistogramCollector	org.apache.lucene.sandbox.facet.plain.histograms.HistogramCollector	416	histogram_collector		MISSING	0	0
sandbox	prod	sandbox/src/java/org/apache/lucene/sandbox/facet/plain/histograms/PointTreeBulkCollector.java	org.apache.lucene.sandbox.facet.plain.histograms	PointTreeBulkCollector	org.apache.lucene.sandbox.facet.plain.histograms.PointTreeBulkCollector	267	point_tree_bulk_collector		MISSING	0	0
sandbox	prod	sandbox/src/java/org/apache/lucene/sandbox/facet/iterators/TopnOrdinalIterator.java	org.apache.lucene.sandbox.facet.iterators	TopnOrdinalIterator	org.apache.lucene.sandbox.facet.iterators.TopnOrdinalIterator	113	topn_ordinal_iterator	sandbox/facet/iterators/iterators.go	IMPLEMENTED	109	0
sandbox	prod	sandbox/src/java/org/apache/lucene/sandbox/facet/iterators/OrdinalIterator.java	org.apache.lucene.sandbox.facet.iterators	OrdinalIterator	org.apache.lucene.sandbox.facet.iterators.OrdinalIterator	69	ordinal_iterator	sandbox/facet/iterators/iterators.go	IMPLEMENTED	109	0
sandbox	prod	sandbox/src/java/org/apache/lucene/sandbox/facet/iterators/ComparableSupplier.java	org.apache.lucene.sandbox.facet.iterators	ComparableSupplier	org.apache.lucene.sandbox.facet.iterators.ComparableSupplier	43	comparable_supplier	sandbox/facet/iterators/iterators.go	IMPLEMENTED	109	0
sandbox	prod	sandbox/src/java/org/apache/lucene/sandbox/facet/iterators/TaxonomyChildrenOrdinalIterator.java	org.apache.lucene.sandbox.facet.iterators	TaxonomyChildrenOrdinalIterator	org.apache.lucene.sandbox.facet.iterators.TaxonomyChildrenOrdinalIterator	58	taxonomy_children_ordinal_iterator	sandbox/facet/iterators/iterators.go	IMPLEMENTED	109	0
sandbox	prod	sandbox/src/java/org/apache/lucene/sandbox/facet/iterators/CandidateSetOrdinalIterator.java	org.apache.lucene.sandbox.facet.iterators	CandidateSetOrdinalIterator	org.apache.lucene.sandbox.facet.iterators.CandidateSetOrdinalIterator	63	candidate_set_ordinal_iterator	sandbox/facet/iterators/iterators.go	IMPLEMENTED	109	0
sandbox	prod	sandbox/src/java/org/apache/lucene/sandbox/facet/iterators/LengthOrdinalIterator.java	org.apache.lucene.sandbox.facet.iterators	LengthOrdinalIterator	org.apache.lucene.sandbox.facet.iterators.LengthOrdinalIterator	57	length_ordinal_iterator	sandbox/facet/iterators/iterators.go	IMPLEMENTED	109	0
sandbox	prod	sandbox/src/java/org/apache/lucene/sandbox/facet/FacetFieldCollector.java	org.apache.lucene.sandbox.facet	FacetFieldCollector	org.apache.lucene.sandbox.facet.FacetFieldCollector	59	facet_field_collector	sandbox/facet/facet.go	IMPLEMENTED	31	0
sandbox	prod	sandbox/src/java/org/apache/lucene/sandbox/facet/recorders/CountFacetRecorder.java	org.apache.lucene.sandbox.facet.recorders	CountFacetRecorder	org.apache.lucene.sandbox.facet.recorders.CountFacetRecorder	169	count_facet_recorder	sandbox/facet/recorders/recorders.go	IMPLEMENTED	92	0
sandbox	prod	sandbox/src/java/org/apache/lucene/sandbox/facet/recorders/FacetRecorder.java	org.apache.lucene.sandbox.facet.recorders	FacetRecorder	org.apache.lucene.sandbox.facet.recorders.FacetRecorder	63	facet_recorder	sandbox/facet/recorders/recorders.go	IMPLEMENTED	92	0
sandbox	prod	sandbox/src/java/org/apache/lucene/sandbox/facet/recorders/Reducer.java	org.apache.lucene.sandbox.facet.recorders	Reducer	org.apache.lucene.sandbox.facet.recorders.Reducer	85	reducer	sandbox/facet/recorders/recorders.go	IMPLEMENTED	92	0
sandbox	prod	sandbox/src/java/org/apache/lucene/sandbox/facet/recorders/LeafFacetRecorder.java	org.apache.lucene.sandbox.facet.recorders	LeafFacetRecorder	org.apache.lucene.sandbox.facet.recorders.LeafFacetRecorder	35	leaf_facet_recorder	sandbox/facet/recorders/recorders.go	IMPLEMENTED	92	0
sandbox	prod	sandbox/src/java/org/apache/lucene/sandbox/facet/recorders/MultiFacetsRecorder.java	org.apache.lucene.sandbox.facet.recorders	MultiFacetsRecorder	org.apache.lucene.sandbox.facet.recorders.MultiFacetsRecorder	87	multi_facets_recorder	sandbox/facet/recorders/recorders.go	IMPLEMENTED	92	0
sandbox	prod	sandbox/src/java/org/apache/lucene/sandbox/facet/recorders/LongAggregationsFacetRecorder.java	org.apache.lucene.sandbox.facet.recorders	LongAggregationsFacetRecorder	org.apache.lucene.sandbox.facet.recorders.LongAggregationsFacetRecorder	207	long_aggregations_facet_recorder	sandbox/facet/recorders/recorders.go	IMPLEMENTED	92	0
